25,73,44.881,21.2572,23.9284,16.3747,0.42165,0.199708,0.224804,0.153838
25,73,48.8792,22.1382,27.1684,14.2905,0.434573,0.196826,0.241548,0.127054
25,73,42.692,23.555,26.0154,17.9377,0.387404,0.213748,0.236074,0.162774
25,73,48.4269,22.5222,28.0812,15.3263,0.423473,0.196947,0.245558,0.134022
25,73,48.675,30.7936,26.5347,13.6566,0.406778,0.257343,0.221751,0.114129
25,73,53.7598,24.3533,25.714,15.6579,0.44993,0.203819,0.215207,0.131045
25,73,50.2665,24.9133,29.1685,17.1503,0.413721,0.20505,0.240072,0.141157
25,73,51.4448,25.071,28.038,13.9299,0.434193,0.211599,0.23664,0.117568
25,73,50.4766,21.6469,27.039,16.6886,0.435702,0.186851,0.233395,0.144052
25,73,51.4646,27.7948,28.2422,23.3475,0.393313,0.212419,0.215838,0.178431
25,73,47.2099,26.153,29.2486,16.8422,0.395215,0.218938,0.244853,0.140994
25,73,48.6657,24.3486,30.1308,17.0364,0.404935,0.202599,0.250711,0.141755
25,73,45.4043,20.2699,29.4655,19.4884,0.396101,0.176832,0.257053,0.170015
25,73,50.1997,24.1712,27.4037,15.3608,0.428561,0.206353,0.233949,0.131137
25,73,51.2013,25.7285,22.9184,15.7052,0.443096,0.222654,0.198336,0.135913
25,73,45.6095,24.4625,27.9679,16.2128,0.399198,0.214109,0.24479,0.141903
25,73,48.0715,21.1883,24.1975,19.856,0.424235,0.186989,0.213545,0.175231
25,73,53.0956,21.9571,27.5582,10.6591,0.468752,0.193847,0.243297,0.0941038
25,73,51.6882,20.6683,26.9998,16.1801,0.447376,0.17889,0.23369,0.140043
25,73,47.1183,26.5827,26.9816,18.7213,0.394613,0.222628,0.225969,0.15679
25,73,40.9255,25.1354,23.8275,16.3867,0.385091,0.236512,0.224206,0.154191
25,73,45.3983,25.6374,25.0255,13.1444,0.415714,0.234763,0.229159,0.120364
25,73,47.1766,23.3688,25.7268,18.3735,0.411499,0.203835,0.224403,0.160264
25,73,52.422,26.9079,28.0903,16.7023,0.422341,0.216785,0.226311,0.134563
25,73,49.4816,22.2653,24.031,15.8592,0.443236,0.199444,0.21526,0.14206
25,73,51.6075,24.9105,26.0548,17.8084,0.428701,0.20693,0.216436,0.147933
25,73,49.7305,18.6317,25.4529,12.9842,0.465644,0.174455,0.238325,0.121576
25,73,49.6589,23.537,27.551,15.0156,0.428972,0.203322,0.237996,0.12971
25,73,43.5012,22.1387,19.5767,16.4888,0.427718,0.217675,0.192484,0.162123
25,73,47.4493,25.3448,25.2263,14.0955,0.423216,0.226059,0.225002,0.125723
25,73,47.9571,24.363,30.2529,17.9285,0.397979,0.20218,0.251058,0.148782
25,73,54.7059,23.4819,30.5882,17.9279,0.431762,0.185329,0.241415,0.141494
25,73,50.5424,21.2633,27.8828,17.8241,0.430102,0.180945,0.237275,0.151678
25,73,46.6649,27.0953,25.3031,15.0392,0.408974,0.237464,0.221758,0.131804
25,73,45.1348,24.3621,28.3899,15.0344,0.399702,0.215745,0.251413,0.133141
25,73,43.0799,23.0109,26.3528,14.245,0.403791,0.215683,0.247007,0.133519
25,73,49.4004,24.6703,32.6069,19.0351,0.392963,0.196243,0.259376,0.151417
25,73,48.3291,21.8033,28.2049,17.7944,0.416157,0.187747,0.24287,0.153226
25,73,50.1213,24.0681,28.7191,14.2912,0.427657,0.20536,0.245045,0.121939
25,73,44.3639,26.2712,26.3689,18.9208,0.382696,0.226623,0.227465,0.163216
25,73,47.1509,25.8124,27.7698,18.3476,0.395958,0.216764,0.233201,0.154077
25,73,46.2668,25.6981,29.2639,18.4926,0.386454,0.214649,0.244433,0.154464
25,73,47.6774,23.0794,25.3369,22.3702,0.402464,0.194822,0.213879,0.188836
25,73,45.1438,22.8323,25.6362,14.3571,0.418117,0.21147,0.237439,0.132974
25,73,50.8338,24.3903,26.9557,11.3477,0.447767,0.21484,0.237438,0.0999555
25,73,49.5273,28.0558,28.9224,20.5181,0.389907,0.220871,0.227693,0.16153
25,73,48.9514,29.0195,28.3253,12.9337,0.410563,0.243391,0.237568,0.108477
25,73,46.9771,24.0027,26.9311,21.5278,0.393316,0.200962,0.225481,0.180241
25,73,46.2003,25.4102,26.6493,19.9612,0.390796,0.214938,0.225419,0.168847
25,73,46.6186,24.1491,26.5194,15.5473,0.413159,0.214023,0.235029,0.137789
25,73,45.6452,28.0572,26.8093,17.4673,0.386893,0.237815,0.227238,0.148055
25,73,45.8243,21.1065,25.439,16.13,0.422345,0.19453,0.234461,0.148664
25,73,50.6993,24.9144,27.7782,16.1663,0.424055,0.208387,0.232341,0.135217
25,73,50.06,21.5586,27.7232,16.0687,0.433756,0.186799,0.240214,0.139231
25,73,52.6544,22.9427,28.248,15.7386,0.440314,0.191855,0.236219,0.131611
25,73,49.6233,22.928,31.6529,14.3135,0.4187,0.193457,0.267073,0.120771
25,73,50.3761,21.5474,26.5844,20.4704,0.423406,0.181104,0.223439,0.172052
25,73,46.2619,27.5823,23.9382,14.8192,0.410846,0.244955,0.212592,0.131608
25,73,50.9357,22.9013,25.8665,12.6766,0.453244,0.203784,0.23017,0.112801
25,73,46.5832,22.3728,23.8368,21.1961,0.408664,0.196272,0.209115,0.185949
25,73,46.7959,26.3024,25.7866,15.8525,0.407852,0.22924,0.224745,0.138163
25,73,54.724,30.2996,23.5142,19.1061,0.428724,0.237376,0.184217,0.149683
25,73,44.7168,26.5434,29.7188,19.3331,0.371673,0.220621,0.247015,0.160691
25,73,51.4714,22.1344,25.2254,14.648,0.453575,0.195052,0.222291,0.129081
25,73,50.291,28.7788,28.8003,15.9078,0.4063,0.232504,0.232677,0.128519
