0,0,39.9947,32.8262,34.8497,38.909,0.272853,0.223948,0.237753,0.265446
0,0,39.1213,34.7164,34.6265,30.4956,0.28153,0.249831,0.249183,0.219456
0,0,35.0396,32.9462,30.0747,41.956,0.250253,0.235302,0.214794,0.29965
0,0,34.7553,27.7833,28.0585,29.6966,0.28892,0.230962,0.23325,0.246868
0,0,38.837,31.3199,33.0893,37.8986,0.275157,0.221899,0.234435,0.268509
0,0,45.3045,28.8259,32.729,40.8267,0.306762,0.195184,0.221612,0.276442
0,0,34.3261,32.5018,44.2216,34.0878,0.236508,0.223938,0.304688,0.234866
0,0,33.7858,44.9843,32.8891,35.024,0.230331,0.306677,0.224219,0.238773
0,0,42.7027,35.4737,41.0838,42.6235,0.263786,0.219131,0.253786,0.263297
0,0,34.3185,34.0039,34.4082,33.5312,0.251857,0.249549,0.252516,0.246079
0,0,29.1985,35.0618,34.6437,35.1103,0.217876,0.261627,0.258508,0.261989
0,0,28.3919,43.7216,33.7636,33.3381,0.203942,0.314058,0.242528,0.239472
0,0,29.0989,29.0479,41.6919,24.9512,0.233183,0.232774,0.334097,0.199946
0,0,37.4409,36.4818,29.5383,36.2196,0.268046,0.26118,0.21147,0.259303
0,0,32.0045,31.0604,28.9176,22.0993,0.28054,0.272264,0.253481,0.193715
0,0,28.7836,33.8106,32.6556,44.002,0.206702,0.242802,0.234508,0.315989
0,0,23.8171,33.507,30.57,43.905,0.180708,0.254228,0.231944,0.333121
0,0,36.282,33.1575,33.0659,31.4223,0.270908,0.247577,0.246894,0.234621
0,0,33.4949,34.3634,37.2758,39.2656,0.231959,0.237974,0.258143,0.271923
0,0,34.8444,40.9952,32.2072,36.7964,0.240566,0.283032,0.222359,0.254043
0,0,39.6623,41.9526,30.5268,39.8935,0.260876,0.27594,0.200788,0.262396
0,0,36.3895,31.2368,28.5073,31.9159,0.284183,0.243943,0.222628,0.249247
0,0,39.9323,36.5154,41.7209,27.5741,0.273992,0.250547,0.286264,0.189197
0,0,36.102,34.1082,36.8411,33.3404,0.257152,0.24295,0.262416,0.237481
0,0,32.7524,42.5367,35.4102,34.792,0.225116,0.292366,0.243383,0.239135
0,0,40.5666,39.6033,36.5354,27.9733,0.280391,0.273733,0.252528,0.193348
0,0,33.4446,31.9399,35.17,44.2541,0.230958,0.220566,0.242872,0.305604
0,0,34.5361,32.6318,26.6394,39.1914,0.259673,0.245354,0.200298,0.294675
0,0,25.0231,37.2898,29.8818,25.3476,0.212886,0.317246,0.254222,0.215646
0,0,31.8679,34.4202,39.2926,32.0202,0.231597,0.250145,0.285555,0.232703
0,0,23.9274,34.0702,33.4455,31.3204,0.194907,0.277527,0.272438,0.255128
0,0,39.0478,27.1907,33.1955,41.3047,0.277449,0.1932,0.235866,0.293485
0,0,40.5889,36.8617,30.4584,34.9032,0.284211,0.258113,0.213276,0.244399
0,0,27.8763,42.0512,33.8462,29.8022,0.208693,0.314811,0.253386,0.223111
0,0,26.2602,28.821,32.8253,35.9795,0.211971,0.232642,0.264964,0.290424
0,0,40.6416,33.4073,22.5284,32.5476,0.314746,0.258721,0.17447,0.252063
0,0,33.668,46.1968,34.2279,33.4175,0.228242,0.313177,0.232038,0.226544
0,0,39.5794,33.7343,33.4046,30.8503,0.287707,0.245218,0.242821,0.224254
